,date,agency,state,document_type,title,report_link,eis_number,federal_register_date,contact_name,comment_due_review_date,contact_phone,amended_notice_date,amended_notice,supplemental_info,website,comment_letter_date,rating,num_files,list_of_links
773,03/05/2004,USACE,SD,Final EIS,"Missouri River Master Water Control Manual Review and Update, Mainstem Reservoir System, New and Updated Information, Missouri River Basin, SD, NB, IA and MO",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/868B4F7D6DDE6C3485257BEB001B97C9,20040100,03/05/2004,Rosemary Hargrave,03/19/2004,402-697-2527,,,"Under Section 1506.10(d) of the Council on Environmental Quality Regulations 
for Implementating the Procedural Provisions of the National Environmental 
Policy Act the US Environmental Protection Agency has Granted a 15-Day Waiver 
for the above EIS.","http://www.usace.army.mil
http://www.usace.army.mil",03/19/2004,,0.0,
774,03/05/2004,USFS,OR,Final EIS,"Flagtail Fire Recovery Project, To Address the Differences between Existing and Desired Conditions, Blue Mountain Ranger District, Malheur National Forest, Grant County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/56E40D5C6CDB19F085257BEB001B97B8,20040094,03/05/2004,Linda Batten,04/05/2004,541-575-3000,,, ,"http://www.fs.fed.us/r6/malheur
http://www.fs.fed.us/r6/malheur",02/24/2004,,0.0,
775,03/05/2004,USFS,VT,Final EIS,"Greendale Project, Establishment of the Desired Condition stated in the Green Mountain National Forest Land and Resource Management Plan, Manchester Ranger District, Town of Western, Windor County, VT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6BACF79476F2E3D485257BEB001B97B3,20040091,03/05/2004,Jay Strand,04/05/2004,802-767-4261,,, ,,04/13/2004,,0.0,
776,03/05/2004,USFS,AZ,Draft EIS,"Coconino, Kaibab, and Prescott National Forests, Integrated Treatment of Noxious and Invasive Weeds, Implementation, Coconino, Mojave and Yavapai Counties, AZ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D39FB098C19F062685257BEB001B97B9,20040095,03/05/2004,Charles Ernst,04/19/2004,928-635-8317,,, ,"http://www.fs.fed.us/r3/prescott/nepa/ http://www.fs.fed.us/r3/kaiba/nepa/http://www.fs.fed.us/r3/coconino/nepa/
http://www.fs.fed.us/r3/prescott/nepa/ http://www.fs.fed.us/r3/kaiba/nepa/http://www.fs.fed.us/r3/coconino/nepa/",04/15/2004,EC2,0.0,
777,03/05/2004,USN,CA,Final EIS,"China Lake Naval Air Weapons Station, Proposed Military Operational Increases and Implementation of Associated Comprehensive Land Use and Integrated Natural Resources Management Plans, Located on the North and South Ranges, Inyo, Kern and San Bernardino Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/698B0048DF39550F85257BEB001B97C1,20040097,03/05/2004,John O'Gara,04/05/2004,760-939-3213,03/26/2004,Revision of FR Notice Published on 03/05/04:  Correction to Telephone , ,,04/05/2004,,0.0,
778,02/27/2004,USFS,AZ,Final EIS,"Rodeo-Chediski Fire Salvage Project, Timber Harvest of Merchantable Dead Trees as Sawtimber and Products other than Lumber (POL), Implementation, Apache-Sitgreaves and Tonto National Forests, Apache, Coconino and Navajo Counties, AZ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2439E0673E45121785257BEB001B978C,20040077,02/27/2004,Jimmy E. Hibbetts,03/29/2004,928-333-6284,,, ,,03/26/2004,,0.0,
779,02/27/2004,USFS,ND,Draft EIS,"Equity Oil Company Federal 32-4 and 23-21 Oil and Gas Wells Surface Use Plan of Operation (SUPO), Implementation, Located in the Bell Lake Inventoried Roadless Area (IRA), Dakota Prairie Grasslands, Medora Ranger District, Golden Valley County, ND",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4448520A1E24155A85257BEB001B9799,20040082,02/27/2004,Jeff Adams,04/12/2004,701-225-5151,,, ,,04/14/2004,EC1,0.0,
780,02/27/2004,USFS,MT,Draft EIS,"West Troy Project, Proposes Timber Harvesting, Natural Fuels Reduction Treatments, Pre-Commercial Thining, and Watershed Rehabilitation (Decommissioning) Work, Kootenai National Forest, Three River Ranger District, Lincoln County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5AA2E7BA4789347185257BEB001B979C,20040084,02/27/2004,Michael L. Balboni,04/12/2004,406-295-7410,,, ,,04/07/2004,EC2,0.0,
781,02/27/2004,USFS,WY,Final EIS,"Blackhall-McAnulty Analysis Area Project, Proposal to Reduce the Spread of Dwarf Mistletoe and Mountain Pine Beetle in Lodgepole Pine Stands, Brush Creek/Hayden Ranger District, Medicine Bow-Routt National Forests and Thunder Basin National Grassland, Carbon County, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/57ECB5205207F4FC85257BEB001B977E,20040072,02/27/2004,Terry Delay,03/29/2004,307-326-2518,,, ,"http://www.fs.fed.us/r2/mbr
http://www.fs.fed.us/r2/mbr",03/25/2004,,0.0,
782,02/27/2004,USFS,UT,Draft EIS,"Trout Slope West Timber Project, Harvesting Timber, Ashley National Forest, Vernal Ranger District, Uintah County, UT ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/690AA0A52339F05E85257BEB001B9781,20040073,02/27/2004,Jeff Underhill,04/12/2004,435-781-5174,,, ,"www.fs.fed.us/r4/ashley
www.fs.fed.us/r4/ashley",04/19/2004,EC2,0.0,
783,02/27/2004,USFS,Multi,Draft EIS,"Chips Ahoy Project, Proposes Vegetation, Wildlife Habitat, Recreation and Aquatic Improvement Treatments, Idaho Panhandle National Forests, Priest Lake Ranger District, Bonner County, ID and Pend Orielle County, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/CC1C42B590E9E2B785257BEB001B978E,20040078,02/27/2004,David DelSordo,04/12/2004,208-443-6809,,, ,"http://www.fs.fed.us/ipmf/eoc/manage/nepa/index.html
http://www.fs.fed.us/ipmf/eoc/manage/nepa/index.html",04/12/2004,LO,0.0,
784,02/27/2004,USFS,CA,Final EIS,"Silver Pearl Land Exchange Program, Exchange of 2,153 Acres of National Forest System (NFS) Land for up to 3, 963 acres of Sierra Pacific-Industries Lands, Eldorado National Forest, Eldorado and Placer Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D5CDE0FD973954E085257BEB001B9786,20040075,02/27/2004,Elaine K. Gee,03/29/2004,530-333-4312,,, ,,03/15/2004,,0.0,
785,02/20/2004,USACE,FL,Second Final Supplement,"Central and Southern Florida Project, Tamiami Trail Feature (US Highway 41), Modified Water Deliveries to Everglades National Park, Dade County, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B2E27E174D97D18B85257BEB001B9778,20040068,02/20/2004,Jon Moulding,03/22/2004,904-232-2286,,, ,"http://www.saj.usace.army.mil/dp/tamiami.htm
http://www.saj.usace.army.mil/dp/tamiami.htm",03/17/2004,,0.0,
786,02/20/2004,USFS,PR,Final EIS,"Caribbean National Forest, Implementation, Rio Sabana Picnic Area Construction, Rio Sabana Trail Reconstruction and Highway PR 191 Reconstruction,  Special-Use- Permit, PR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/200AE34315F939AB85257BEB001B977D,20040071,02/20/2004,Manuel Ortiz,03/22/2004,787-888-5669,,, ,,03/29/2004,,0.0,
787,02/13/2004,USFS,OR,Final Supplement,"Deep Vegetation Management Project, Implementation, Preferred Alternative is C, Ochoco National Forest, Paulina Ranger District, Crook and Wheeler Counties, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2E9B902244D69B6A85257BEB001B9757,20040055,02/13/2004,Mike Lawrence,03/15/2004,541-477-6900,,, ,"www.fs.fed.us/r6/central/oregon
www.fs.fed.us/r6/central/oregon",02/19/2004,,0.0,
788,02/13/2004,USFS,AZ,Draft EIS,"Arizona Snowbowl Facilities Improvements, Proposal to Provide a Consistent/Reliable Operating Season, Coconino National Forest, Coconino County, AZ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/63B79B8042123B9C85257BEB001B9760,20040059,02/13/2004,Ken Jacobs,04/12/2004,928-774-1147,02/20/2004,"Revision of FR Notice Published on 02/13/2004:  CEQ Comment Period Ending 
03/29/2004 has been Corrected to 04/12/2004 and the Website has been Corrected 
to http://www.fs.fed.us/r3/coconino/nepa/index.shtml", ,"www.fs.fed.us/r3/coconino/nepa/index.shtml
www.fs.fed.us/r3/coconino/nepa/index.shtml",04/02/2004,LO,0.0,
789,02/13/2004,USFS,AK,Draft EIS,"Couverden Timber Sales, Harvesting Timber, NPDES, Coast Guard Bridge Permit, US Army COE Section 10 and 404 Permits, Tongass National Forest, Juneau Ranger District, Chilkat Peninsula, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E45FC29EC8C96B6385257BEB001B9768,20040063,02/13/2004,Dave Carr,03/29/2004,907-586-8800,,, ,,05/12/2004,EC2,0.0,
790,02/06/2004,USACE,IL,Final EIS,"PROGRAMMATIC - East St. Louis and Vicinity, Illinois Ecosystem Restoration and Flood Damage Reduction Project, Implementation, Madison and St. Clair Counties, IL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6DA19EA0936C76D685257BEB001B9735,20040044,02/06/2004,Deborah Roush,03/08/2004,314-331-8033,,, ,,03/04/2004,,0.0,
791,02/06/2004,USACE,WA,Final EIS,"Centralia Flood Damage Reduction Project, Chehalis River, Lewis and Thurston Counties, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/95B855036D891BC385257BEB001B9749,20040049,02/06/2004,George Hart,03/08/2004,206-764-3641,,, ,"http://www.nws.usace.army.mil
http://www.nws.usace.army.mil",03/26/2004,,0.0,
792,02/06/2004,USFS,MN,Draft EIS,"Virginia Forest Management Project Area,  Resource Management Activities on 101, 000 acres of Federal Land, Superior National Forest, East Region, St. Louis County, MN",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1877694345529CC885257BEB001B9746,20040048,02/06/2004,Susan Duffy,03/22/2004,218-229-8832,,, ,"http://www.superiornationalforest.org/
http://www.superiornationalforest.org/",03/23/2004,EC1,0.0,
793,01/30/2004,USAF,WV,Draft EIS,"Aircraft Conversion for the 167th Air Wing (167 AW) of the West Virginia Air National Guard, Converint C-130H Transport Aircraft to the larger C-5 Transport Aircraft, Acquisition of Land via Lease, and Construction of Facilities on existing and Acquired Parcel, Berkeley County, WV",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1F85E2250AC5242B85257BEB001B9714,20040033,01/30/2004,LtCol. Tammy Mitnik,03/15/2004,301-836-8636,,, ,,03/05/2004,EC2,0.0,
794,01/30/2004,USFS,CO,Final EIS,"North Fork of the South Platte and the South Platte Rivers Wild and Scenic River Study for Designation or Non-Designation into the National Wild and Scenic Rivers System, Pike and San Isabel National Forests, Comache and Cimarron National Grasslands, Douglas, Jefferson, Park and Teller Counties, CO",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2892B9BF9A99D68485257BEB001B971F,20040037,01/30/2004,John Hill,04/02/2004,719-553-1414,,, ,,04/16/2004,,0.0,
795,01/30/2004,USFS,GA,Final EIS,"Chattahoochee-Oconee National Forests Revised Land and Resource Management Plan, Implementation, Several Counties, GA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2E734DF240C14E9785257BEB001B9731,20040043,01/30/2004,Robert T. Jacob,03/01/2004,404-347-4177,,, ,"www.fs.fed.us/conf.
www.fs.fed.us/conf.",03/01/2004,,0.0,
796,01/30/2004,USFS,Multi,Final Supplement,"Sierra Nevada Forest Plan Amendment, New Information on a Range of Alternatives for Amending Land and Resource Management Plans, Modoc, Lasser, Plumas, Tahoe, Eldorado, Stanislaus, Sequoia, Sierra, Inyo and Humboldt-Toiyabe National Forests, and the Lake Tahoe Basin Management Unit, Several Counties, CA and NV",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2BE8971C9D3CF04285257BEB001B9707,20040029,01/30/2004,Kathleen Morse,03/01/2004,707-562-8822,,, ,,03/15/2004,,0.0,
797,01/30/2004,USFS,WY,Final EIS,"Medicine Bow National Forest, Implementation, Draft Revised Land and Resource Management Plan, Albany, Carbon, and Laramie Counties, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/52059429F15604F585257BEB001B9701,20040026,01/30/2004,Mary Peterson,03/01/2004,307-745-2300,,, ,,03/11/2004,,0.0,
798,01/30/2004,USFS,Multi,Draft EIS,"Southern Rockies Canada Lynx Amendment, Incorporating Management Direction for Canada Lynx Habitat by Amending Land and Resource Management Plans, for Arapaho-Roosevelt, Pike-San Isabel, Grand Mesa-Uncompahgre-Gunnison, San Juan, Rio Grande and Medicine Bow-Routt National Forests, Implementation, CO and WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/619C5D5C17717F5585257BEB001B970F,20040032,01/30/2004,Lois Poppert,04/29/2004,559-359-7023,,, ,"http://www.fs.fed.us/r2/lynx
http://www.fs.fed.us/r2/lynx",04/29/2004,EC2,0.0,
799,01/30/2004,USFS,Multi,Final EIS,"Jefferson National Forest Revised Land and Resource Management Plan, Implementation, Mount Rogers National Recreation Area, Clinch, Glenwood, New Castle, and New River Valley Rangers Districts, VA, WV, KY ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/746980A528734CD285257BEB001B970D,20040031,01/30/2004,Nancy Ross,03/01/2004,540-265-5172,,, ,,03/11/2004,,0.0,
800,01/30/2004,USFS,SC,Final EIS,"Sumter National Forest Revised Land and Resource Management Plan, Implementation, Several Counties, SC",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9A3337A602FE248485257BEB001B9725,20040039,01/30/2004,Jerome Thomas,03/01/2004,803-561-4000,,, ,"http://www.fs.fed.us/r8/fms
http://www.fs.fed.us/r8/fms",03/01/2004,,0.0,
801,01/30/2004,USFS,AL,Final EIS,"Alabama National Forests Revised Land and Resource Management Plan, Implementation, Bankhead National Forest, Lawrence,  Winston, and Franklin Counties, AL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9D75CDB297A57CED85257BEB001B970A,20040030,01/30/2004,Felicia Humphrey,03/01/2004,334-832-4470,,, ,"http://www.southerregion.fs.fed.us/planning/sap/sap-docs/shtm
http://www.southerregion.fs.fed.us/planning/sap/sap-docs/shtm",03/01/2004,,0.0,
802,01/30/2004,USFS,TN,Final EIS,"Cherokee National Forest Revised Land and Resource Management Plan, Implementation, Carter, Cocke, Greene, Johnson, McMinn, Monroe, Polk, Sullivan, and Unicoi Counties, TN",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FF23F8B570C5206D85257BEB001B9722,20040038,01/30/2004,Robert T. Jacobs,03/01/2004,404-347-4177,,, ,"http://www.southregion.fs.fed.us/cherokee/planning2003
http://www.southregion.fs.fed.us/cherokee/planning2003",03/01/2004,,0.0,
803,01/30/2004,USN,MS,Draft EIS,"Purchase of Land in Hancock County, Mississippi for a Naval Special Operations Forces Training Range, To Improve Riverine and Jungle Training Availability, John C. Stennis Space Center, Hancock County, MS",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/825D764B13DFF7D585257BEB001B96FF,20040025,01/30/2004,Richard Davis,03/15/2004,843-820-5589,02/20/2004,"Revision of FR Notice Published on 01/30/2004: Change in Contact Person 
Telephone Number.", ,,03/03/2004,LO,0.0,
804,01/23/2004,USFS,OR,Final Supplement,"Port-Orford-Cedar Management Plan, Implementation, Coos Bay, Medford, and Roseburg Bureau of Land Management Districts, and the Siskiyou National Forest, Southwest OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7109BB17B88B918C85257BEB001B96DC,20040016,01/23/2004,Kenneth Denton,02/23/2004,503-3265-2368,,,"The US Department of Agriculture, Forest Service and The US Department of the 
Interior, Bureau of Land Management are Joint Lead Agencies for the above 
project. ","http://www.or.blm.gov/planning/port-orford-cedar_seis/
http://www.or.blm.gov/planning/port-orford-cedar_seis/",03/25/2004,,0.0,
805,01/23/2004,USFS,Multi,Fourth Final Supplement,"Northern Spotted Owl Management Plan, Removal or the Modification to the Survey and Manage Mitigation Measures, Standards and Guidelines (to the Northwest Forest Plan) in the Final Supplemental EIS (1994) and Final Supplemental EIS (2002) for Amendments, Northwest Forest Plan,  OR, WA, and CA ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B01209EC09DF5CC685257BEB001B96FB,20040024,01/23/2004,Jerry Hubbard,02/23/2004,503-326-2354,,, ,"http://www.or.blm.gov/surveyandmanage/
http://www.or.blm.gov/surveyandmanage/",03/25/2004,,0.0,
806,01/23/2004,USFS,AK,Second Draft Supplement,"Kensington Gold Project, Proposed Modifications of the 1998 Approved Plan Operation, NPDES Permit and US Army COE Section 10 and 404 Permits, Tongass National Forest, City of Juneau, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B8C29395AA84669985257BEB001B96ED,20040020,01/23/2004,Steve Hohensee,04/07/2004,907-586-8800,03/19/2004,"Revision of FR Notice Published on 01/23/04:  CEQ Comment Period Ending 
03/08/2004 has been Extended to 04/07/2004", ,,04/14/2004,EO2,0.0,
807,01/23/2004,USFS,AK,Draft EIS,"Commercially Guided Helicopter Skiing on the Kenai, Peninsula, Issuance of a Five Year Special Use Permit, Chugach National Forest, Kenai Peninsula, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C5BE6D1C4940D0B585257BEB001B96F4,20040022,01/23/2004,Teresa Paquet,05/10/2004,907-754-2314,03/12/2004,"Revision of FR Notice Published on 01/23/2004:  CEQ Comment Peroid Ending 
03/23/2004 has been Extended to 05/10/2004.", ,"http://www.fs.fed.us/r10/chugach
http://www.fs.fed.us/r10/chugach",04/09/2004,LO,0.0,
808,01/23/2004,USFS,WY,Draft EIS,"Tongue Allotment Management Plan, Proposal to Continue Livestock Grazing on All or Portion of 22 Allotment, Bighorn National Forest, Tongue and Medicine Wheel/Paintrock Ranger Districts, Johnson, Sheridan, and Big Horn Counties, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F61E01C8A1EB7BF685257BEB001B96DB,20040015,01/23/2004,Craig L. Yancey,03/08/2004,307-674-2600,,, ,,03/09/2004,EC2,0.0,
809,01/23/2004,USFS,PA,Draft EIS,"Spring Creek Project Area (SCPA), Achieve and Maintain Desired Conditions, Allegheny National Forest, Marienville Ranger District, Elk and Forest Counties, PA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FD85C080E7ABA41385257BEB001B96D1,20040014,01/23/2004,John Weyant,03/08/2004,"814-776-6172, ext. 138",,, ,,03/08/2004,LO,0.0,
810,01/23/2004,USFWS,CA,Draft EIS,"South Bay Salt Ponds Initial Stewardship Plan, Enhancements and Maintenance on Biological and Physical Conditions, South San Francisco Bay, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3AE98DA448B1211585257BEB001B96E0,20040017,01/23/2004,Margaret Kolar,03/08/2004,510-792-0222,,, ,,03/09/2004,EC2,0.0,
811,01/23/2004,USFWS,CA,Final EIS,"PROGRAMMATIC - San Francisco  Estuary Invasive Spartina Project, Spartina Control Program, Preservation and Restoration of Ecological Integrity for the Estuary's Intertidal Habitats, Alameda, Contra Costa, Marin, Napa, San Francisco, Santa Mateo Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7C10F6B06D4737F785257BEB001B96CC,20040013,01/23/2004,Mark Littlefield,02/23/2004,916-414-6581,,, ,,02/23/2004,,0.0,
812,01/16/2004,USFS,Multi,Draft EIS,"Northern Rockies Lynx Amendment, Conservation and Promote Recovery of the Canada Lynx, NFS and BLM to Amend Land Resource Management Plans for 18 National Forests (NF), MT, WY, UT, and ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0C0EE42D4046C90085257BEB001B96BC,20040008,01/16/2004,Jon Haber,04/15/2004,406-329-3399,,, ,"http://www.fs.fed.us/rl/planning/lynx.html
http://www.fs.fed.us/rl/planning/lynx.html",04/08/2004,EC2,0.0,
813,01/16/2004,USFS,CA,Final EIS,"Giant Sequoia National Monument Management Plan, Implementation, To Establish Management Direction for the Land and Resources, Sequoia National Forest, Fresno, Kern, and Tulare Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6FEA04B0704654A185257BEB001B96AE,20040003,01/16/2004,Jim Whitfield,02/17/2004,559-784-1500,,, ,,02/20/2004,,0.0,
814,01/16/2004,USFS,Multi,Draft EIS,"East Bridge Cattle (AMP) Allotment Management Plan Revision, Authorization of Continued Grazing, Caribou-Targhee National Forest, Soda Springs Ranger District, Caribou and Bonneville Counties, ID and Lincoln County, WY ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9ADFAA9A1B87E17485257BEB001B96B4,20040005,01/16/2004,Victor Bradfield,03/01/2004,208-547-4356,,, ,,03/04/2004,LO,0.0,
